part_no,annotator_human,annotator_chatgpt,annotator_chatgpt_empathy,dialog_id,emotion,sentiment,plutchik,situation,speaker_uttr,response_human,response_chatgpt,response_chatgpt_empathy,rating_human,rating_chatgpt,rating_chatgpt_empathy,empathy_propensity_human,empathy_propensity_chatgpt,empathy_propensity_chatgpt_empathy,empathy_arr_human,empathy_arr_chatgpt,empathy_arr_chatgpt_empathy,miti_human,miti_chatgpt,miti_chatgpt_empathy
121,614cf1b2025f87af3ca56ebd,5ef945aa4ffead6e3ea69289,612f7826436df8fb008c4f0d,hit:12344_conv:24688,disappointed,negative,sadness,When I found out my job wasn't cracked up to what I thought it was,I was pretty disillusioned when I found out door to door sales wasn't a fun time,"Yeah... that seems like a hard gig, especially in today's day and age, where everyone's so wary, and especially since there's not often people at home during the day. You have to have good people skills to do that job, though. So, you at least probably have that going for you.",I can understand your disappointment. Door to door sales can be challenging and often requires a lot of patience and resilience. It's not for everyone.,"I'm really sorry to hear that you're feeling this way, but it's understandable. Door to door sales can be challenging and it's not for everyone.",2,2,2,51,53,48,"[-1, -1, 2, -1, 1, 1, -2, 1, -1, -1, -2, -2, 1, -2, -2, 2]","[1, -1, 2, -2, 2, 1, -1, 1, 0, -2, -1, -1, 1, -2, -2, 1]","[0, -1, 2, -1, 2, 1, -2, 2, 0, 2, -2, -1, 2, 2, -2, 2]","['Complex Reflection', 'Advise without Permission', 'Affirm']","['Support', 'Give Information', 'Give Information']","['Support', 'Give Information', 'Give Information']"
121,614cf1b2025f87af3ca56ebd,5ef945aa4ffead6e3ea69289,612f7826436df8fb008c4f0d,hit:5360_conv:10720,disappointed,negative,sadness,I was trying to sleep train my son but i failed,i was trying to sleep train my son but i failed. i didn't it's gonna be that hard. I think we will be co sleeping till he goes to college,"Ha ha, I'm sure he'll get the the hang of it eventually. It takes some children longer than others to get used to.","Sleep training can indeed be challenging. It's okay to take breaks and try again when you both are ready. Remember, every child is different and there's no one-size-fits-all approach. You're doing great!","I understand how challenging sleep training can be. It's okay to feel overwhelmed. Remember, every child is different and what works for one might not work for another. You're doing a great job.",3,3,2,51,53,48,"[-1, -1, 2, -1, 1, 1, -2, 1, -1, -1, -2, -2, 1, -2, -2, 2]","[1, -1, 2, -2, 2, 1, -1, 1, 0, -2, -1, -1, 1, -2, -2, 1]","[0, -1, 2, -1, 2, 1, -2, 2, 0, 2, -2, -1, 2, 2, -2, 2]","['Affirm', 'Give Information']","['Give Information', 'Give Information', 'Give Information', 'Affirm']","['Give Information', 'Give Information', 'Give Information', 'Affirm']"
121,614cf1b2025f87af3ca56ebd,5ef945aa4ffead6e3ea69289,612f7826436df8fb008c4f0d,hit:3038_conv:6077,annoyed,negative,anger,I am very irritated with people who want to make everyone else miserable when they are.,I am very irritated with people who want to make everyone else miserable when they are.,"i freakin  hate that, like dude be sad or mad on your own dont take it out on your family, friends , or co workers","I understand your frustration. It's important to remember that everyone handles their emotions differently. However, it's not fair to spread negativity. We should strive for empathy and understanding.","I'm really sorry to hear that you're feeling this way. It can be tough when others project their feelings onto us. Remember, it's okay to set boundaries for your own well-being.",2,2,3,51,53,48,"[-1, -1, 2, -1, 1, 1, -2, 1, -1, -1, -2, -2, 1, -2, -2, 2]","[1, -1, 2, -2, 2, 1, -1, 1, 0, -2, -1, -1, 1, -2, -2, 1]","[0, -1, 2, -1, 2, 1, -2, 2, 0, 2, -2, -1, 2, 2, -2, 2]",['Support'],"['Support', 'Advise without Permission', 'Give Information', 'Advise without Permission']","['Support', 'Advise without Permission', 'Give Information', 'Advise without Permission']"
121,614cf1b2025f87af3ca56ebd,5ef945aa4ffead6e3ea69289,612f7826436df8fb008c4f0d,hit:2599_conv:5198,jealous,negative,aggressiveness,"How can I work so hard and not get a raise, while others are getting",How can I work so hard and not get a raise meanwhile others colleagues are. I am so jealous what do I do?,"I'm sorry you feel that way. If you feel that you do good, honest work, you should demand better pay!",It's natural to feel this way. Try having a conversation with your supervisor about your performance and aspirations. It's also important to focus on your own growth and not compare yourself with others.,I understand how you're feeling. It's tough when you work hard and it doesn't seem recognized. Maybe you could discuss your concerns with your supervisor? They might provide some insight.,3,3,3,51,53,48,"[-1, -1, 2, -1, 1, 1, -2, 1, -1, -1, -2, -2, 1, -2, -2, 2]","[1, -1, 2, -2, 2, 1, -1, 1, 0, -2, -1, -1, 1, -2, -2, 1]","[0, -1, 2, -1, 2, 1, -2, 2, 0, 2, -2, -1, 2, 2, -2, 2]","['Support', 'Advise without Permission']","['Affirm', 'Advise without Permission', 'Advise without Permission']","['Affirm', 'Advise without Permission', 'Advise without Permission']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:4072_conv:8145,angry,negative,anger,"A colleague at my job took credit for months of my work and claimed I was of no help to them. It all worked out as it should have in the end, but that's never an easy situation.","I recently was in a situation at work where I had a colleague take credit for months of my work, and go out of their way to tell my boss and others in a committee that I actually held the team back.",Ugh I hate crap like that.  Why can't credit be shared?  Does it always have to be so cutthroat?,I'm really sorry to hear that. It's important to address this issue directly. Consider having a private conversation with your colleague and then escalate it to your boss or HR if necessary. It's crucial to stand up for your work and contributions.,I'm really sorry to hear that you're going through this. It's incredibly unfair to have your hard work unrecognized and to be falsely accused. Let's discuss some strategies to address this issue.,2,3,2,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Self-Disclose', 'Open Question', 'Closed Question']","['Support', 'Advise without Permission', 'Advise without Permission', 'Advise without Permission']","['Support', 'Advise without Permission', 'Advise without Permission', 'Advise without Permission']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:2539_conv:5079,guilty,negative,remorse,I had a fierce argument with my friend over Donald Trump policies. He is not responding to my calls now,Me and my close friend had somewhat fierce argument about Donald Trump policies yesterday. And now he is not responding to my calls,Thats too bad. I hope everyone remained respectful. Seems like everyone is being kind of childish about politics lately and getting mean fast instead of keeping it decent.,I'm sorry to hear about your argument. Politics can often lead to heated discussions. Give your friend some time to cool down. Maybe send a message acknowledging the disagreement and suggesting to move past it.,"I'm sorry to hear about your argument. It's tough when political discussions strain friendships. Give your friend some time to cool down, then reach out again. Remember, it's okay to agree to disagree.",3,3,2,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Support', 'Support', 'Complex Reflection']","['Support', 'Give Information', 'Advise without Permission', 'Advise without Permission']","['Support', 'Give Information', 'Advise without Permission', 'Advise without Permission']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:3201_conv:6403,annoyed,negative,anger,I picked up my son from daycare today and they said another kid had pushed him over and taken his toy.,I picked up my son from daycare today and they said another kid had pushed him over and taken his toy.,I'm sorry to hear that. Sometimes kids don't know how to interact well with each other. But it's an important part of the socializing part of life that they work their way through it. All you can do is tell them how to respectfully and appropriately respond and defend themselves.,I'm sorry to hear about that. It's tough when our kids face such situations. It's important to teach them about sharing and standing up for themselves in a non-aggressive way.,I'm really sorry to hear that your son had such a tough day at daycare. It must be hard for both of you. Let's discuss how we can help him handle such situations better.,2,3,3,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Support', 'Give Information', 'Give Information', 'Advise without Permission']","['Support', 'Support', 'Advise without Permission']","['Support', 'Support', 'Advise without Permission']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:5609_conv:11218,ashamed,negative,disapproval,I've been stealing internet from my neighbors since I moved in. Kinda feel bad about it.,I've been stealing my neighbor's internet for awhile now. Feel kinda bad about it.,"Haha, I wouldn't worry about it. There is much worse things you can do. Unless you're doing something you shouldn't be doing online!",It's understandable that you might feel guilty. Using someone's internet without their permission is not ethical. It would be better to ask them if you can share or get your own connection.,"It's understandable that you're feeling guilty. It's important to respect others' property, including their internet. Maybe you could approach them about sharing the cost?",1,3,2,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Self-Disclose', 'Support', 'Give Information']","['Support', 'Give Information', 'Advise without Permission']","['Support', 'Give Information', 'Advise without Permission']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:2182_conv:4365,grateful,positive,trust,so glad i can have food on the pot and groceries in the fridge,there was a time i had no food to eat now i'm so glad i can afford food and my pantry is stocked to the brim,Oh man! I so understand that! Did you have to eat ramen and $1 meals? I did! It was awful! I am so glad you are in a better place now,"That's wonderful to hear! It's a testament to your resilience and hard work. Enjoying the fruits of your labor, especially something as essential as food, is truly rewarding.",I'm really sorry to hear that you've experienced such tough times. It's inspiring to see how far you've come. Your resilience is commendable.,3,3,3,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Other', 'Support', 'Closed Question', 'Affirm', 'Support', 'Support']","['Affirm', 'Affirm', 'Give Information']","['Affirm', 'Affirm', 'Give Information']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:9484_conv:18969,prepared,positive,anticipation,I am working on getting into grad school. It is making me get all my paperwork together.,I have been working on getting into grad school. I have to get all my paperwork together.,"that is really such a pain, i remember when i had to do my paperwork for school it is not fum","That's a great step forward! Organizing your paperwork is crucial. If you need any advice or help during this process, feel free to ask. Good luck with your grad school application!","That sounds like a lot of work, but also very exciting! I can understand the stress you might be feeling. Remember, it's okay to take breaks when you need to.",2,3,3,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]",['Self-Disclose'],"['Affirm', 'Give Information', 'Support', 'Support']","['Affirm', 'Give Information', 'Support', 'Support']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:10248_conv:20496,embarrassed,negative,disapproval,i lied to my mother today ,i lied to my mother and i feel very uneasy,You should. No matter what you can't lie to your Mom. It will always come back on you.,"It's understandable that you're feeling uneasy. Honesty is usually the best policy. If it's possible, consider apologizing and telling her the truth. It might help you feel better.",I understand how you're feeling. It's tough when we disappoint those we love. It's never too late to apologize and make things right. Honesty can mend things.,1,3,3,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Advise without Permission', 'Direct', 'Complex Reflection']","['Support', 'Give Information', 'Advise without Permission', 'Give Information']","['Support', 'Give Information', 'Advise without Permission', 'Give Information']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:11133_conv:22267,jealous,negative,aggressiveness,Sometimes my friends brag about the nice things they have and I feel a little green. I know it's not good but I can't help it.,Some of my friends brag too much about the things they have. It makes me a little green sometimes.,I totally get that. My sister does the same thing. It's hard not to feel envious even if you have a good life.,"It's natural to feel envious sometimes, but remember that everyone's journey is different. Try focusing on your own achievements and goals. It's okay to admire, but don't compare.","I understand how you feel. It can be tough when it seems like others are flaunting their possessions. Remember, your value isn't determined by material things.",3,3,2,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Support', 'Self-Disclose', 'Complex Reflection']","['Give Information', 'Advise without Permission', 'Complex Reflection']","['Give Information', 'Advise without Permission', 'Complex Reflection']"
122,5fb3ad8ef450250009244dfc,6102db96d41a4bf54acd678b,5d20e3fcab5a10001e1afa54,hit:3971_conv:7943,afraid,negative,fear,"I was just diagnosed with breast cancer, just at its first stage, and I don't even know how to feel or what to do.  Its terrifying.","I was just diagnosed with breast cancer, just at its first stage, and I don't even know how to feel or what to do. Its terrifying.",Oh love! I can only imagine the feelings you must be experiencing. Do you have a good support system in place?,"I'm really sorry to hear about your diagnosis. It's completely normal to feel scared. Reach out to your healthcare team, they can provide guidance and support. Remember, early stage breast cancer is highly treatable. You're not alone in this.","I'm really sorry to hear about your diagnosis. It's completely normal to feel scared and unsure. Remember, it's okay to ask for support. You're not alone in this journey.",3,3,3,49,56,44,"[1, -1, 2, -2, 1, 1, -1, 1, 1, 1, 0, -1, 1, -2, -2, 1]","[1, 0, 2, -2, 2, 2, -2, 2, 2, 0, 0, -2, 1, -2, -2, 2]","[1, 1, 2, 0, 2, 1, -1, 1, 0, 0, -2, 0, 1, 2, -2, 2]","['Support', 'Support', 'Closed Question']","['Support', 'Affirm', 'Advise without Permission', 'Give Information', 'Support']","['Support', 'Affirm', 'Advise without Permission', 'Give Information', 'Support']"
